Block_ID,Trial_ID,Condition,Assigned_Delay_ms,Actual_Delay_ms,Timing_Error_ms,Button_Pressed,Response,Reaction_Time_ms,Response_Classification,EMG_Onset_Detected,Flip_Executed,Accuracy,flip_time_ms,button_time_ms,onset_time_ms,scoring_reason
5,15,control,n/a,No_Flip,n/a,T,left,1.1722186999995756,Button_Before_Flip,F,F,True,,132.93957710266113,,correct_response_before_flip_or_control_trial
5,16,control,n/a,No_Flip,n/a,T,left,1.07358000000022,Button_Before_Flip,F,F,True,,3.999471664428711,,correct_response_before_flip_or_control_trial
5,17,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,18,control,n/a,No_Flip,n/a,T,left,0.9438131999995676,Button_Before_Flip,F,F,True,,138.93508911132812,,correct_response_before_flip_or_control_trial
5,19,delay_50,50.0,144.93131637573242,94.93131637573242,T,left,0.9575512999999772,Button_Before_Flip,T,T,True,144.93131637573242,140.93470573425293,,correct_response_before_flip_or_control_trial
5,20,delay_0,0.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,21,delay_0,0.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,22,control,n/a,No_Flip,n/a,T,left,1.2804525999999896,Button_Before_Flip,F,F,True,,130.93900680541992,,correct_response_before_flip_or_control_trial
5,23,control,n/a,No_Flip,n/a,T,left,1.181456100000105,Button_Before_Flip,F,F,True,,268.873929977417,,correct_response_before_flip_or_control_trial
5,24,delay_250,250.0,267.87495613098145,17.874956130981445,T,right,1.2016014999999245,Button_Before_Flip,T,F,True,267.87495613098145,133.93735885620117,,correct_response_before_flip_or_control_trial
5,25,delay_100,100.0,134.93967056274414,34.93967056274414,T,left,1.1747369000004255,Button_After_Flip,T,T,False,134.93967056274414,266.8752670288086,,incorrect_response_after_flip_to_zero_coherence
5,26,control,n/a,No_Flip,n/a,T,right,1.4584609000003184,Button_Before_Flip,F,F,True,,132.93790817260742,,correct_response_before_flip_or_control_trial
5,27,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,28,control,n/a,No_Flip,n/a,T,left,0.921550600000046,Button_Before_Flip,F,F,True,,133.93735885620117,,correct_response_before_flip_or_control_trial
5,29,delay_150,150.0,266.8755054473877,116.8755054473877,T,left,1.43710209999972,Button_Before_Flip,T,F,True,266.8755054473877,132.93766975402832,,correct_response_before_flip_or_control_trial
5,30,control,n/a,No_Flip,n/a,T,left,1.1813505999998597,Button_Before_Flip,F,F,True,,134.93728637695312,,correct_response_before_flip_or_control_trial
5,31,delay_100,100.0,138.93508911132812,38.935089111328125,T,right,1.3052243000001909,Button_Before_Flip,T,T,True,138.93508911132812,133.93735885620117,,correct_response_before_flip_or_control_trial
5,32,delay_100,100.0,136.93904876708984,36.93904876708984,T,left,1.3000888999995368,Button_Before_Flip,T,T,True,136.93904876708984,132.93766975402832,,correct_response_before_flip_or_control_trial
5,33,control,n/a,No_Flip,n/a,T,right,1.3261781999999585,Button_Before_Flip,F,F,True,,133.93568992614746,,correct_response_before_flip_or_control_trial
5,34,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,35,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,36,delay_50,50.0,135.9386444091797,85.93864440917969,T,left,0.9150664999997388,Button_Before_Flip,T,T,True,135.9386444091797,132.93743133544922,,correct_response_before_flip_or_control_trial
5,37,control,n/a,No_Flip,n/a,T,left,1.4315974000001006,Button_Before_Flip,F,F,True,,3.0012130737304688,,correct_response_before_flip_or_control_trial
5,38,delay_150,150.0,266.9076919555664,116.9076919555664,T,right,1.0415578000001915,Button_Before_Flip,T,F,True,266.9076919555664,134.96947288513184,,correct_response_before_flip_or_control_trial
5,39,delay_0,0.0,5.99980354309082,5.99980354309082,T,left,1.041493900000205,Button_After_Flip,T,T,False,5.99980354309082,135.93649864196777,,incorrect_response_after_flip_to_zero_coherence
